SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Daily Range
PARACABLES,EQ,8.1,8.45,8.05,8.15,8.1,8.2,72895,600548.8,31-JAN-2020,135,INE074B01023,0.39999962
PARAGMILK,EQ,147.6,147.6,138.05,139.1,138.5,143.45,189432,26672046.85,31-JAN-2020,3064,INE883N01014,9.550003
PARSVNATH,BE,2.15,2.25,2.15,2.2,2.2,2.15,129411,285358.75,31-JAN-2020,101,INE561H01026,0.099999905
PATELENG,EQ,20.3,20.3,19.5,19.95,19.85,20.35,157408,3136415.5,31-JAN-2020,689,INE244B01030,0.79999924
PATINTLOG,EQ,23.15,24,22.85,22.85,22.85,24.05,18560,427854.55,31-JAN-2020,100,INE529D01014,1.1499996
PATSPINLTD,BE,4.5,4.5,4.1,4.5,4.5,4.3,115,479.5,31-JAN-2020,4,INE790C01014,0.4000001
PCJEWELLER,EQ,22.65,22.75,22.25,22.4,22.4,22.65,1965069,44036046.55,31-JAN-2020,5769,INE785M01013,0.5
PDMJEPAPER,EQ,16.6,17.2,16.05,17.2,17.05,16.4,230869,3904151.6,31-JAN-2020,433,INE865T01018,1.1500015
PDPL,BE,2.6,2.6,2.6,2.6,2.6,2.7,50,130,31-JAN-2020,1,INE904D01019,0.0
PDSMFL,EQ,316,323.95,314,314,315,316,671,211759.35,31-JAN-2020,93,INE111Q01013,9.950012
PEARLPOLY,BE,16.5,16.5,16.5,16.5,16.5,16.5,51,841.5,31-JAN-2020,2,INE844A01013,0.0
PEL,EQ,1580,1600,1513,1545.25,1544,1578.1,2979765,4618158956.25,31-JAN-2020,79883,INE140A01024,87.0
PENIND,EQ,25.95,26.1,25.4,26,26,25.95,153247,3958951.1,31-JAN-2020,444,INE932A01024,0.70000076
PENINLAND,BE,5.2,5.55,5.05,5.5,5.4,5.3,189906,1041278.85,31-JAN-2020,223,INE138A01028,0.5
PERSISTENT,EQ,694.95,716,689,700.95,696,689.15,239329,168230138.35,31-JAN-2020,8605,INE262H01013,27.0
PETRONENGG,BE,8.1,8.1,7.6,7.6,7.6,8,206,1665.6,31-JAN-2020,3,INE742A01019,0.5000005
PETRONET,EQ,271.4,273.25,265.5,266.5,266.4,269.65,2308304,622933698.3,31-JAN-2020,32869,INE347G01014,7.75
PFC,EQ,120,120.2,114.75,116.65,116.55,119.5,9455973,1103643807.05,31-JAN-2020,37776,INE134E01011,5.449997
PFC,N6,1103.01,1103.01,1100.5,1101.53,1102,1105,1900,2094879.6,31-JAN-2020,20,INE134E07422,2.5100098
PFC,N8,1324,1324,1310.1,1310.1,1310.1,1318,26,34076.5,31-JAN-2020,2,INE134E07463,13.900024
PFIZER,EQ,4259.4,4259.4,4123.85,4146.75,4137,4233.3,12497,52196016.3,31-JAN-2020,2452,INE182A01018,135.5498
PFOCUS,EQ,41.2,45.95,38.65,44.35,43.1,41.85,19069,824340.05,31-JAN-2020,301,INE367G01038,7.299999
PFS,EQ,15.35,15.35,14.15,14.5,14.45,15.2,717976,10557623.1,31-JAN-2020,1538,INE560K01014,1.2000008
PGEL,EQ,73.5,74.6,70,70.7,70.4,73.15,20075,1444042.5,31-JAN-2020,455,INE457L01011,4.5999985
PGHH,EQ,11035,11053.2,10850,10991.75,11050,10926.9,2985,32728240.85,31-JAN-2020,842,INE179A01014,203.2002
PGHL,EQ,4368.85,4444.3,4301.1,4424.4,4431,4329.95,10834,47560112.85,31-JAN-2020,3193,INE199A01012,143.1997
PGIL,EQ,150.65,155,147.7,151.3,150,154.2,3596,540922.2,31-JAN-2020,409,INE940H01014,7.300003
PHILIPCARB,EQ,130.5,130.5,124.5,125.05,124.9,129.9,694694,87767269.2,31-JAN-2020,7857,INE602A01023,6.0
PHOENIXLTD,EQ,883,883,852,878.2,865.05,873.65,113288,97826883.5,31-JAN-2020,4090,INE211B01039,31.0
PIDILITIND,EQ,1529.8,1538,1505.25,1512.05,1505.7,1520.85,769665,1171066077.1,31-JAN-2020,38391,INE318A01026,32.75
PIIND,EQ,1539.85,1595,1528,1556.85,1540,1525.7,309452,484109912.75,31-JAN-2020,13367,INE603J01030,67.0
PILANIINVS,EQ,1797,1797,1765.7,1773.45,1782.95,1774.25,2672,4737942.7,31-JAN-2020,126,INE417C01014,31.300049
PILITA,EQ,6.05,6.05,5.8,5.8,5.85,5.95,61156,363424,31-JAN-2020,48,INE600A01035,0.25
PIONDIST,EQ,127.4,127.55,123.1,124.25,123.2,126.8,14357,1800449.7,31-JAN-2020,166,INE889E01010,4.4500046
PIONEEREMB,EQ,32.05,32.85,30.7,31.95,32,31.25,134091,4297376.75,31-JAN-2020,1110,INE156C01018,2.1499977
PITTIENG,EQ,44.05,44.35,43.05,43.5,43.45,44.2,4668,203127.45,31-JAN-2020,96,INE450D01021,1.2999992
PKTEA,BE,140.7,140.7,131.8,131.8,131.8,134,190,25308.9,31-JAN-2020,11,INE431F01018,8.899994
PLASTIBLEN,EQ,203.95,203.95,197.1,199.55,199.5,199.55,2567,511155.65,31-JAN-2020,149,INE083C01022,6.849991
PNB,EQ,60.35,61.2,59.8,60.45,60.5,59.95,15449355,934478812.45,31-JAN-2020,26621,INE160A01022,1.4000015
PNBGILTS,EQ,28.15,28.2,27.65,27.7,27.65,28.1,91312,2539765.95,31-JAN-2020,487,INE859A01011,0.55000114
PNBHOUSING,EQ,445,449.75,433,436.05,434,442.5,715716,314273016.8,31-JAN-2020,20899,INE572E01012,16.75
PNC,EQ,16.75,16.75,15.5,15.7,16.3,16.25,3819,60262.7,31-JAN-2020,55,INE392B01011,1.25
PNCINFRA,EQ,198,202,196.1,198.4,198.95,197.4,198027,39334476.85,31-JAN-2020,3397,INE195J01029,5.899994
PODDARHOUS,EQ,299,305,290,304.85,305,295.55,96,28823.85,31-JAN-2020,40,INE888B01018,15.0
PODDARMENT,EQ,189,192.35,182,184.1,183,188.3,4136,768145.95,31-JAN-2020,444,INE371C01013,10.350006
POKARNA,EQ,104.6,104.6,99.4,99.4,99.4,104.6,38972,3907013.65,31-JAN-2020,305,INE637C01025,5.199997
POLYCAB,EQ,975,999.7,961,984.55,985,975.65,205571,202224649.35,31-JAN-2020,8820,INE455K01017,38.700012
POLYMED,EQ,285.5,293.4,267,272.4,274.2,285.05,36803,10381379.85,31-JAN-2020,2657,INE205C01021,26.399994
POLYPLEX,EQ,560.65,560.7,536.1,541.4,539,555.1,53683,29389509.95,31-JAN-2020,3663,INE633B01018,24.600037
PONNIERODE,EQ,158.6,162,147.2,148.55,147.7,155.5,20416,3116332.8,31-JAN-2020,872,INE838E01017,14.800003
POWERGRID,EQ,195.3,195.5,185.1,186.85,187.3,194.4,35992338,6747600008.35,31-JAN-2020,161904,INE752E01010,10.399994
POWERMECH,EQ,765,770,731.15,738.15,736,760.85,23151,17324044.95,31-JAN-2020,1184,INE211R01019,38.849976
PPAP,EQ,188,189.25,180.05,180.6,180.65,186.75,46847,8685689.15,31-JAN-2020,821,INE095I01015,9.199997
PPL,EQ,60.55,61.75,56,58.35,56.9,60.55,51491,3031381,31-JAN-2020,641,INE050001010,5.75
PRABHAT,EQ,84.05,86.15,84.05,85.9,85.65,85.8,7027,602874.45,31-JAN-2020,96,INE302M01033,2.0999985
PRADIP,BE,0.55,0.55,0.55,0.55,0.55,0.55,1000,550,31-JAN-2020,1,INE495J01015,0.0
PRAENG,EQ,6.35,6.5,6.2,6.25,6.25,6.35,7444,47092.85,31-JAN-2020,50,INE505C01016,0.3000002
PRAJIND,EQ,113.35,114.65,110.55,112.85,113.3,112.75,812459,91516627.95,31-JAN-2020,10021,INE074A01025,4.0999985
PRAKASH,EQ,47.65,48.45,43.75,44.45,44.7,47.55,981250,44760913.85,31-JAN-2020,5383,INE603A01013,4.700001
PRECAM,BE,39.5,40.5,38.5,39.15,38.5,39.9,9087,358645.65,31-JAN-2020,77,INE484I01029,2.0
PRECOT,EQ,31.45,31.45,26.75,31.45,31.45,28.6,22249,685849.7,31-JAN-2020,194,INE283A01014,4.700001
PRECWIRE,EQ,167.5,171,162.5,163.95,165.35,164.35,1766,292514.4,31-JAN-2020,112,INE372C01029,8.5
PREMEXPLN,EQ,143.75,143.8,140.05,141.1,140.35,142.4,8175,1157512.3,31-JAN-2020,937,INE863B01011,3.75
PREMIER,BE,2.1,2.1,2.1,2.1,2.1,2.1,394,827.4,31-JAN-2020,2,INE342A01018,0.0
PREMIERPOL,EQ,22.5,23,21.5,21.95,21.95,23,1105,24421.3,31-JAN-2020,54,INE309M01012,1.5
PRESSMN,EQ,25.05,25.95,25.05,25.4,25.2,25.45,10052,255897.6,31-JAN-2020,131,INE980A01023,0.9000015
PRESTIGE,EQ,382,390,378.45,383.3,384.4,374.95,399518,153758142.6,31-JAN-2020,11952,INE811K01011,11.549988
PRICOLLTD,EQ,59,60,58.3,59.75,59.5,59.3,194969,11556777.15,31-JAN-2020,1344,INE726V01018,1.7000008
PRIMESECU,EQ,40.35,41.95,38.8,41.35,41.85,41.1,24128,979888.5,31-JAN-2020,457,INE032B01021,3.1500015
PRINCEPIPE,EQ,175,178.7,171.65,175.95,178,174.25,258299,45051421.1,31-JAN-2020,4374,INE689W01016,7.050003
PROSEED,EQ,0.25,0.3,0.25,0.3,0.3,0.25,1550,455,31-JAN-2020,5,INE217G01027,0.050000012
PROZONINTU,EQ,18.8,19.3,18.75,18.95,18.8,18.95,21535,409430.15,31-JAN-2020,149,INE195N01013,0.54999924
PRSMJOHNSN,EQ,70,70.8,68.5,69.2,68.8,70,86521,6035590.1,31-JAN-2020,945,INE010A01011,2.300003
PSB,EQ,19.35,20.2,19.2,19.9,19.7,19.55,76121,1508122.45,31-JAN-2020,475,INE608A01012,1.0
PSL,EQ,0.55,0.55,0.5,0.5,0.5,0.55,520,264.25,31-JAN-2020,7,INE474B01017,0.050000012
PSPPROJECT,EQ,514,521.05,509.9,515.5,513,520.9,7476,3856975.4,31-JAN-2020,564,INE488V01015,11.149994
PSUBNKBEES,EQ,26.04,27.6,25.81,26.3,26.1,25.92,78951,2056225.96,31-JAN-2020,308,INF204KB16I7,1.7900009
PTC,EQ,59.95,59.95,57.8,58.35,58,59.4,2561754,151063999.95,31-JAN-2020,3406,INE877F01012,2.1500015
PTL,EQ,37.6,38,37.1,37.95,37.65,37.5,14232,537941.1,31-JAN-2020,129,INE034D01031,0.9000015
PUNJABCHEM,EQ,526.1,529.95,481.15,499,481.15,522.95,2547,1277396.6,31-JAN-2020,371,INE277B01014,48.80002
PUNJLLOYD,BZ,1.05,1.1,1,1.1,1.05,1.05,89748,94969.2,31-JAN-2020,93,INE701B01021,0.100000024
PURVA,EQ,68.75,69.7,65.05,67.4,67.5,68.25,159361,10662330.4,31-JAN-2020,1656,INE323I01011,4.649994
PUSHPREALM,SM,6.45,6.45,6.45,6.45,6.45,6.15,2000,12900,31-JAN-2020,1,INE728W01012,0.0
PVR,EQ,1978,1987.15,1940.7,1956.85,1953.2,1973.05,227199,445685138.3,31-JAN-2020,12157,INE191H01014,46.450073
QGOLDHALF,EQ,1786,1786,1779.8,1781.85,1782,1786,349,621682.2,31-JAN-2020,41,INF082J01010,6.199951
QNIFTY,EQ,1239,1239,1233,1233,1233,1247,11,13569,31-JAN-2020,7,INF082J01028,6.0
QUESS,EQ,620,633.95,611,625.5,632,620.35,540845,334254762.65,31-JAN-2020,15020,INE615P01015,22.950012
QUICKHEAL,EQ,128.15,129.9,125.5,125.75,126.05,128.85,107932,13687173.3,31-JAN-2020,2907,INE306L01010,4.399994
RADICO,EQ,402.4,408.85,390.35,396.35,396.95,400.45,546519,217820189.05,31-JAN-2020,12354,INE944F01028,18.5
RADIOCITY,EQ,27.45,27.6,26.6,27.3,26.95,27.5,200269,5457982,31-JAN-2020,1670,INE919I01024,1.0
RAIN,EQ,111.05,112,107.55,108.9,108.6,110.9,959765,105224467.95,31-JAN-2020,8902,INE855B01025,4.449997
RAJESHEXPO,EQ,729.95,729.95,716.5,720.2,719.85,724.7,123317,89259730.85,31-JAN-2020,3508,INE343B01030,13.450012
RAJRAYON,BZ,0.05,0.1,0.05,0.05,0.05,0.1,643013,37272.35,31-JAN-2020,69,INE533D01024,0.05
RAJSREESUG,EQ,21,21.9,19.2,20.25,20.45,20.95,55901,1121013,31-JAN-2020,452,INE562B01019,2.6999989
RAJTV,EQ,42.75,49.4,42.75,44.45,43.5,43.15,29497,1354434.7,31-JAN-2020,507,INE952H01027,6.6500015
RAJVIR,BE,10.5,10.5,10.5,10.5,10.5,10.9,200,2100,31-JAN-2020,1,INE011H01014,0.0
RALLIS,EQ,231,239,227.45,235.45,235.35,229.75,909744,213492049.55,31-JAN-2020,19700,INE613A01020,11.550003
RAMANEWS,EQ,14.55,14.9,14.1,14.35,14.2,14.55,21723,314500.05,31-JAN-2020,147,INE278B01020,0.79999924
RAMASTEEL,EQ,55,55,51.15,51.5,51.3,52.25,6330,331564.4,31-JAN-2020,126,INE230R01027,3.8499985
RAMCOCEM,EQ,788.9,790.65,773.2,781.35,782.65,788.9,586700,458314944.25,31-JAN-2020,15425,INE331A01037,17.450012
RAMCOIND,EQ,189.05,189.05,186.25,187.1,186.5,189.05,16291,3053443.55,31-JAN-2020,432,INE614A01028,2.800003
RAMCOSYS,EQ,186.9,187.75,180.1,181.2,182,184.95,46237,8449540.1,31-JAN-2020,1734,INE246B01019,7.649994
RAMKY,EQ,31.4,32.9,31.4,31.9,31.5,32.05,49231,1574293,31-JAN-2020,389,INE874I01013,1.5000019
RANASUG,BE,6.35,6.35,6.1,6.35,6.35,6.05,160648,1016956.25,31-JAN-2020,209,INE625B01014,0.25
RANEENGINE,BE,230.05,235,226.5,234.85,234.95,235.6,734,170189.35,31-JAN-2020,80,INE222J01013,8.5
RANEHOLDIN,EQ,765,774,750.05,762.4,770,748.9,2272,1731004.6,31-JAN-2020,410,INE384A01010,23.950012
RATNAMANI,EQ,1230,1230,1213.7,1227.15,1230,1225.55,2799,3430433.15,31-JAN-2020,445,INE703B01027,16.300049
RAYMOND,EQ,656.6,660,641.15,643.4,642.1,647.95,315781,205287280.65,31-JAN-2020,9225,INE301A01014,18.849976
RBL,EQ,598.95,599,581.75,585.25,589.8,593.05,10207,6011956.6,31-JAN-2020,872,INE244J01017,17.25
RBLBANK,EQ,325.7,327.4,316.25,318.3,319.5,322.35,5843485,1886139452.3,31-JAN-2020,51869,INE976G01028,11.149994
RCF,EQ,55,55.4,53.55,53.85,53.65,55.2,953409,51865456.15,31-JAN-2020,4269,INE027A01015,1.8500023
RCOM,BE,0.8,0.8,0.75,0.75,0.8,0.8,8161666,6203342.85,31-JAN-2020,1643,INE330H01018,0.050000012
RECLTD,EQ,149,149.3,142.35,143.7,143.5,148,7038131,1016770003.55,31-JAN-2020,38528,INE020B01018,6.949997
RECLTD,N5,1115,1115,1115,1115,1115,1095,59,65785,31-JAN-2020,1,INE020B07HO1,0.0
REDINGTON,EQ,118.25,118.75,114.1,114.9,115,118.25,123428,14335357.5,31-JAN-2020,2294,INE891D01026,4.6500015
REFEX,EQ,52.45,53.3,51.65,52.45,52.15,52.4,41910,2196520.55,31-JAN-2020,533,INE056I01017,1.6499977
REGENCERAM,BE,1.2,1.2,1.2,1.2,1.2,1.25,1940,2328,31-JAN-2020,2,INE277C01012,0.0
RELAXO,EQ,723.7,743.95,721.75,737.15,736,723.7,325591,239497489.05,31-JAN-2020,10804,INE131B01039,22.200012
RELCAPITAL,EQ,9.3,9.3,8.9,9.1,9.1,9.2,2976775,27014037.6,31-JAN-2020,3807,INE013A01015,0.40000057
RELIANCE,EQ,1453,1453.25,1407.2,1411.65,1410,1443.75,15886673,22650374556.8,31-JAN-2020,330774,INE002A01018,46.05005
RELIGARE,EQ,42.35,42.35,41,41.4,41,42.55,181545,7557254.9,31-JAN-2020,656,INE621H01010,1.3499985
RELINFRA,EQ,22.4,22.9,21.6,21.85,21.8,22.2,3450122,76164364.05,31-JAN-2020,6661,INE036A01016,1.2999992
REMSONSIND,EQ,79.9,79.9,70.1,72,72,72.65,1505,110783.75,31-JAN-2020,22,INE474C01015,9.800003
RENUKA,EQ,7.8,7.9,7.55,7.75,7.75,7.75,867450,6710070.95,31-JAN-2020,953,INE087H01022,0.3499999
REPCOHOME,EQ,334.9,338,329.7,333.55,333,332.6,192156,64159402.3,31-JAN-2020,4256,INE612J01015,8.299988
REPRO,EQ,656.05,656.05,640.2,641.8,641,640,1581,1016307.3,31-JAN-2020,160,INE461B01014,15.849976
RESPONIND,EQ,91.85,92.3,90.95,91.65,90.95,91.4,90539,8300917.4,31-JAN-2020,704,INE688D01026,1.3500061
REVATHI,EQ,464.4,469,445,458.55,459.95,458.75,423,191998.2,31-JAN-2020,171,INE617A01013,24.0
RGL,EQ,401.95,407,385.3,406.75,406.9,400.9,24698,9948171.85,31-JAN-2020,545,INE722H01016,21.700012
RHFL,EQ,1.5,1.5,1.5,1.5,1.5,1.55,339457,509185.5,31-JAN-2020,296,INE217K01011,0.0
RHFL,N4,245,255,221.01,230.28,226,245,80,18511.51,31-JAN-2020,7,INE217K07AE0,33.990005
RHFL,N6,230,230,228.8,228.8,228.8,260,50,11464,31-JAN-2020,2,INE217K07AG5,1.199997
RICOAUTO,EQ,44.75,44.8,43.25,43.55,43.25,44.35,122825,5395352.4,31-JAN-2020,955,INE209B01025,1.5499992
RIIL,EQ,409.9,424.3,407.9,409.4,409.2,406.1,997702,415442828.2,31-JAN-2020,27161,INE046A01015,16.399994
RITES,EQ,318,320.8,309.35,310.65,311.7,318,453506,142673416.9,31-JAN-2020,9275,INE320J01015,11.449982
RKDL,EQ,5.35,5.35,5.1,5.3,5.3,5.4,651,3340.35,31-JAN-2020,8,INE722J01012,0.25
RKFORGE,EQ,355,360.95,352.05,354.65,352.2,353.1,3172,1129500.35,31-JAN-2020,278,INE399G01015,8.900024
RMCL,BE,6.75,7.05,6.55,6.9,6.9,6.75,6575,43938.95,31-JAN-2020,19,INE172H01014,0.5
RMDRIP,SM,28.9,28.9,28.9,28.9,28.9,28,2000,57800,31-JAN-2020,1,INE219Y01018,0.0
RML,EQ,277.3,282,270,271.2,270,276.55,19007,5218095.9,31-JAN-2020,815,INE050H01012,12.0
RNAVAL,BE,2.15,2.15,2.15,2.15,2.15,2.25,177883,382448.45,31-JAN-2020,266,INE542F01012,0.0
ROHITFERRO,BE,0.5,0.55,0.45,0.55,0.55,0.5,1069,536.55,31-JAN-2020,8,INE248H01012,0.100000024
ROHLTD,EQ,71.45,72.9,70.6,71.9,71.8,71.95,28472,2037812.75,31-JAN-2020,343,INE283H01019,2.300003
ROLLT,EQ,1.6,1.65,1.6,1.6,1.6,1.6,4225,6960,31-JAN-2020,11,INE927A01040,0.049999952
ROLTA,BE,4.05,4.15,3.95,4.1,4,4.05,75995,307132.35,31-JAN-2020,158,INE293A01013,0.20000005
ROSSELLIND,BE,76,76,74.05,75.25,75,74,2145,162149.25,31-JAN-2020,21,INE847C01020,1.949997
RPGLIFE,EQ,329.8,329.8,302.3,312.1,302.4,323.55,93171,29429280.8,31-JAN-2020,3437,INE105J01010,27.5
RPOWER,EQ,1.75,1.75,1.75,1.75,1.75,1.8,5338930,9343127.5,31-JAN-2020,2627,INE614G01033,0.0
RPPINFRA,EQ,66,66.05,64.15,64.95,64.95,66.45,5078,329480.8,31-JAN-2020,40,INE324L01013,1.9000015
RPPL,SM,99.4,99.4,99.4,99.4,99.4,95.5,1000,99400,31-JAN-2020,1,INE760W01015,0.0
RSSOFTWARE,EQ,24,24.9,23.05,23.15,23.3,24.15,12607,301577.15,31-JAN-2020,362,INE165B01029,1.8500004
RSWM,EQ,99,101.75,97.05,97.55,98,99.55,9488,928701.1,31-JAN-2020,296,INE611A01016,4.699997
RSYSTEMS,EQ,68.7,70.7,67.1,70.1,70.35,68.5,23714,1650514.15,31-JAN-2020,502,INE411H01032,3.5999985
RTNINFRA,BE,2.35,2.45,2.35,2.45,2.45,2.35,143549,346211.65,31-JAN-2020,53,INE834M01019,0.10000014
RTNPOWER,EQ,1.9,1.9,1.85,1.9,1.9,1.85,696590,1323520.8,31-JAN-2020,160,INE399K01017,0.049999952
RUBYMILLS,EQ,208,212.75,199.7,202.55,200.05,210.2,1790,365185.05,31-JAN-2020,227,INE301D01026,13.050003
RUCHI,BE,20.55,20.55,20.55,20.55,20.55,19.6,527,10829.85,31-JAN-2020,54,INE619A01035,0.0
RUCHINFRA,BE,2.6,2.6,2.6,2.6,2.6,2.7,6952,18075.2,31-JAN-2020,23,INE413B01023,0.0
RUCHIRA,EQ,79.05,79.95,77.4,78.75,79.5,78.75,28856,2267939.35,31-JAN-2020,1086,INE803H01014,2.5499954
RUPA,EQ,215.2,215.2,205,205.95,206,212.65,28225,5876333.1,31-JAN-2020,1142,INE895B01021,10.199997
RUSHIL,EQ,142,143.85,141,141.9,143.2,144.6,992,141342.9,31-JAN-2020,84,INE573K01017,2.850006
RVNL,EQ,28,28.05,26.8,27.35,27.4,27.55,7518586,206320107.9,31-JAN-2020,21560,INE415G01027,1.25
SABTN,EQ,1.25,1.3,1.2,1.25,1.25,1.25,10101,12670.5,31-JAN-2020,30,INE416A01036,0.099999905
SADBHAV,EQ,131,132.6,128.35,129.6,130.6,128.1,149143,19486350.9,31-JAN-2020,2580,INE226H01026,4.25
SADBHIN,EQ,41.4,41.7,40.6,40.95,41.1,40.2,720209,29600033.55,31-JAN-2020,1373,INE764L01010,1.1000023
SAFARI,EQ,625,645,623,636.4,631,624.5,7839,4957601.95,31-JAN-2020,649,INE429E01023,22.0
SAGARDEEP,BE,81,81.4,78.6,81.35,81,77.55,21689,1725739,31-JAN-2020,94,INE976T01013,2.800003
SAGCEM,EQ,540.4,553.75,530.65,534.95,540,540.2,4909,2652100.75,31-JAN-2020,465,INE229C01013,23.099976
SAIL,EQ,47.6,47.95,46.2,46.5,46.6,47.35,17954383,843071084.65,31-JAN-2020,32836,INE114A01011,1.75
SAKAR,BE,60.15,65.8,60.1,63.35,65.75,63.15,4020,259833,31-JAN-2020,36,INE732S01012,5.7000046
SAKHTISUG,EQ,9.5,9.7,9.25,9.35,9.3,9.35,51199,481378.7,31-JAN-2020,160,INE623A01011,0.4499998
SAKSOFT,EQ,227,232.65,226.05,226.7,226.05,228.25,2026,462288.85,31-JAN-2020,140,INE667G01015,6.599991
SAKUMA,EQ,6.15,6.35,6.05,6.25,6.35,6.05,106630,658683.25,31-JAN-2020,272,INE190H01024,0.2999997
SALASAR,EQ,110.7,110.7,107.3,108.45,108,107.05,4029,436371.5,31-JAN-2020,242,INE170V01019,3.399994
SALONA,EQ,62.7,63.65,61,62.5,62.5,62.7,1026,63789.1,31-JAN-2020,20,INE498E01010,2.6500015
SALSTEEL,BE,3.1,3.25,3.1,3.15,3.2,3.1,6387,19867,31-JAN-2020,30,INE658G01014,0.1500001
SALZERELEC,EQ,115.65,122.8,113,114.55,114,115.65,15383,1796388.95,31-JAN-2020,817,INE457F01013,9.800003
SAMBHAAV,EQ,2.6,2.8,2.6,2.75,2.75,2.7,31164,86539.4,31-JAN-2020,43,INE699B01027,0.20000005
SANCO,EQ,13.9,14.5,13.9,14.3,14.3,14.1,76821,1096199.05,31-JAN-2020,157,INE782L01012,0.6000004
SANDESH,EQ,622.05,635.05,621.25,627.7,625,634.8,281,176377.15,31-JAN-2020,48,INE583B01015,13.799988
SANDHAR,EQ,279.5,280.95,275.1,279.95,280,280.5,16131,4514885.7,31-JAN-2020,1211,INE278H01035,5.850006
SANGAMIND,BE,58.75,60.45,57,59.95,60.45,59,1090,64232.5,31-JAN-2020,22,INE495C01010,3.4500008
SANGHIIND,EQ,39.65,39.65,38.25,39,39.45,39.5,36277,1415137.8,31-JAN-2020,356,INE999B01013,1.4000015
SANGHVIFOR,EQ,18.25,19,17.35,18.9,19,18.25,10351,189520.95,31-JAN-2020,408,INE263L01013,1.6499996
SANGHVIMOV,EQ,95,98.95,94.1,98.7,98.8,98.5,5177,507763.7,31-JAN-2020,249,INE989A01024,4.8499985
SANGINITA,BE,180,180.5,179,180,180,178.95,38270,6871506.6,31-JAN-2020,541,INE753W01010,1.5
SANOFI,EQ,6665.95,6676.2,6610,6626,6618.2,6643.75,11646,77174812.3,31-JAN-2020,953,INE058A01010,66.200195
SANWARIA,EQ,1.7,1.7,1.6,1.65,1.6,1.65,931220,1530751.5,31-JAN-2020,366,INE890C01046,0.100000024
SARDAEN,EQ,220,222.05,212,213.35,213,220.95,30961,6719592.55,31-JAN-2020,735,INE385C01013,10.050003
SAREGAMA,EQ,422.3,423,417,420.25,420.95,419.3,5443,2284797.2,31-JAN-2020,374,INE979A01017,6.0
SARLAPOLY,EQ,25.4,25.5,24.05,24.4,24.15,24.8,56685,1393423.1,31-JAN-2020,369,INE453D01025,1.4500008
SARVESHWAR,SM,16.5,16.5,16.5,16.5,16.5,16.5,1600,26400,31-JAN-2020,1,INE324X01018,0.0
SASKEN,EQ,603.6,603.6,582.55,586.2,586.2,590.6,2424,1425597.65,31-JAN-2020,302,INE231F01020,21.049988
SASTASUNDR,EQ,75.5,75.5,68.5,69.55,69.5,71.65,2232,157965.15,31-JAN-2020,343,INE019J01013,7.0
SATIA,EQ,99.8,101.4,96,97.45,96,99.3,55374,5440115.7,31-JAN-2020,647,INE170E01023,5.4000015
SATIN,EQ,233.7,233.9,227.7,230.15,230,228.9,31619,7259431.05,31-JAN-2020,879,INE836B01017,6.199997
SBIETFQLTY,EQ,103,103,100.05,100.5,100.05,101.5,1126,113679.12,31-JAN-2020,63,INF200KA1WX6,2.949997
SBILIFE,EQ,1005,1006,983.15,994.1,993.55,998.25,445170,443233325.7,31-JAN-2020,25488,INE123W01016,22.849976
SBIN,EQ,313.7,321.7,308.6,318.45,318.1,310.7,92656638,29302665673.35,31-JAN-2020,457787,INE062A01020,13.100006
SBIN,N2,11279.9,11600,11210.2,11223.23,11224,11191,100,1137751.9,31-JAN-2020,16,INE062A08025,389.7998
SBIN,N5,11439.5,11478,11439.5,11464.59,11464.75,11410.15,248,2840146.17,31-JAN-2020,59,INE062A08058,38.5
SBIN,N6,11150,11250,11150,11250,11250,11117,126,1405000,31-JAN-2020,18,INE062A08066,100.0
SCAPDVR,EQ,0.25,0.25,0.2,0.2,0.25,0.2,159786,34437.05,31-JAN-2020,88,INE224E01036,0.049999997
SCHAEFFLER,EQ,4661,4682.5,4550.3,4574.25,4574.7,4640.2,16561,76834169.75,31-JAN-2020,559,INE513A01014,132.2002
SCHAND,BE,85.55,89.45,84.4,87.3,87,88.8,3894,336060.95,31-JAN-2020,87,INE807K01035,5.0499954
SCHNEIDER,EQ,83,84.7,82.35,83.1,83.1,83.2,109525,9133167.2,31-JAN-2020,1684,INE839M01018,2.3499985
SCI,EQ,61.3,61.55,59.7,59.95,59.95,60.85,710839,43021227.1,31-JAN-2020,3192,INE109A01011,1.8499985
SDBL,BE,107.9,107.9,105.05,106.1,106.9,106.8,3906,413451.2,31-JAN-2020,65,INE480C01012,2.8499985
SEAMECLTD,EQ,451.05,451.05,435.05,441.65,441,453.65,2088,924944.25,31-JAN-2020,210,INE497B01018,16.0
SECURCRED,SM,32.05,32.05,29.15,29.2,29.2,30.55,3600,108960,31-JAN-2020,6,INE195Y01010,2.8999996
SELAN,EQ,145.85,146.95,141.6,142.75,141.75,144.2,42061,6091896.65,31-JAN-2020,1035,INE818A01017,5.349991
SELMCL,BE,0.8,0.85,0.8,0.8,0.8,0.85,9160,7336.15,31-JAN-2020,25,INE105I01012,0.050000012
SEPOWER,EQ,2.3,2.3,2.05,2.2,2.2,2.05,23500,50924.5,31-JAN-2020,23,INE735M01018,0.25
