SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,Daily Range
HPIL,ST,41.2,41.75,41.1,41.1,41.1,41.1,63000,2598150,29-Jan-20,12,INE05X901010,0.6500015
HPL,EQ,44,45.05,43.6,43.8,43.75,43.7,45247,2002737.7,29-Jan-20,860,INE495S01016,1.4500008
HSCL,EQ,68,68.7,67.1,67.3,67.25,67.9,598969,40608094.05,29-Jan-20,3941,INE019C01026,1.5999985
HSIL,EQ,53.6,55.5,53.3,54.2,54.75,53.05,110784,6031377.95,29-Jan-20,1453,INE415A01038,2.2000008
HTMEDIA,EQ,16.1,16.3,16.1,16.15,16.1,16,29234,473456.05,29-Jan-20,146,INE501G01024,0.19999886
HUBTOWN,BE,13.1,13.65,13.05,13.3,13.65,13.45,17114,227063.5,29-Jan-20,62,INE703H01016,0.5999994
HUDCO,EQ,43.4,44.1,43.05,43.4,43.45,43,1071618,46531815.2,29-Jan-20,3852,INE031A01017,1.0499992
HUDCO,N2,1220.02,1220.27,1220.02,1220.27,1220.27,1224.5,50,61007.25,29-Jan-20,2,INE031A07840,0.25
HUDCO,N3,1117,1118.01,1117,1118.01,1118.01,1119.99,20,22350.1,29-Jan-20,2,INE031A07832,1.0100098
HUDCO,N4,1080,1099,1080,1099,1099,1066.23,178,195456,29-Jan-20,7,INE031A07857,19.0
HUDCO,N5,1124,1125,1117.5,1123.66,1117.5,1123.53,2291,2573423.25,29-Jan-20,24,INE031A07865,7.5
HUDCO,N9,1130,1130,1130,1130,1130,1157.01,13,14690,29-Jan-20,1,INE031A07AT4,0.0
HUDCO,ND,1259.9,1260,1259.9,1260,1260,1255,2,2519.9,29-Jan-20,2,INE031A07949,0.099975586
HUDCO,NE,1313,1318.99,1311,1318.99,1318.99,1306.71,311,408382.04,29-Jan-20,13,INE031A07AB2,7.98999
IBMFNIFTY,EQ,121.95,121.95,117.2,117.38,117.5,118.09,93,10921.97,29-Jan-20,6,INF666M01FS5,4.75
IBREALEST,EQ,109.2,113,102.95,106,102.95,108.35,2903004,317420075.5,29-Jan-20,15744,INE069I01010,10.050003
IBUCCREDIT,N6,865.3,865.3,865.3,865.3,865.3,890,25,21632.5,29-Jan-20,1,INE244L07101,0.0
IBUCCREDIT,N7,840.6,840.6,840.6,840.6,840.6,840.6,20,16812,29-Jan-20,1,INE244L07127,0.0
IBUCCREDIT,NB,830.9,830.9,830.9,830.9,830.9,839.6,131,108847.9,29-Jan-20,1,INE244L07168,0.0
IBULHSGFIN,EQ,324.8,328.4,313.7,315.15,317,320.2,16348765,5262785870,29-Jan-20,129500,INE148I01020,14.699982
IBULHSGFIN,N7,1167,1167,1160,1160,1160,1167,13,15129,29-Jan-20,2,INE148I07GH1,7.0
IBULHSGFIN,N8,799,799,799,799,799,898.99,100,79900,29-Jan-20,1,INE148I07GJ7,0.0
IBULHSGFIN,NA,760,760,760,760,760,769.9,60,45600,29-Jan-20,2,INE148I07GL3,0.0
IBULISL,EQ,122.9,125.25,117,118.8,118,121.2,115388,14045614.7,29-Jan-20,1696,INE126M01010,8.25
IBVENTURES,E3,72.05,74.5,71.4,71.75,71.4,72.6,20000,1463611.15,29-Jan-20,211,IN9274G01034,3.0999985
IBVENTURES,EQ,177,178.75,175,175.05,175,175.25,789575,138939628.1,29-Jan-20,3418,INE274G01010,3.75
ICFL,N1,953.1,955,953.1,955,955,979,20,19081,29-Jan-20,2,INE614X07027,1.9000244
ICFL,N2,928,950,928,950,950,974.6,770,731280,29-Jan-20,8,INE614X07035,22.0
ICFL,N3,921,921,921,921,921,929.95,2,1842,29-Jan-20,1,INE614X07043,0.0
ICFL,N4,912,985,912,985,985,989.75,22,20957,29-Jan-20,4,INE614X07050,73.0
ICFL,N5,925,925,925,925,925,925,25,23125,29-Jan-20,2,INE614X07068,0.0
ICFL,N6,960,963,960,963,963,964.99,157,150891,29-Jan-20,4,INE614X07076,3.0
ICFL,N8,950,950,925,925,925,895,137,127225,29-Jan-20,6,INE614X07092,25.0
ICFL,NF,851,852.05,851,852.05,852.05,976,21,17880.2,29-Jan-20,3,INE614X07183,1.0499878
ICICI500,EQ,161.04,164.99,161.03,162.16,162.49,161.48,124687,20278879.16,29-Jan-20,49,INF109KC1CZ3,3.9600067
ICICIB22,EQ,33.73,34.2,33.71,34,34.06,33.71,319528,10875211.95,29-Jan-20,27787,INF109KB15Y7,0.49000168
ICICIBANK,EQ,531.55,534.8,525.3,526.6,526.9,528.2,16400827,8695856529,29-Jan-20,137153,INE090A01021,9.5
ICICIBANKN,EQ,315,315,308.95,309.19,310.5,308.73,107665,33525719.68,29-Jan-20,2427,INF109KC1E27,6.049988
ICICIBANKP,EQ,171.42,172.11,170.54,171,171,170.65,425,72684.3,29-Jan-20,19,INF109KC1E35,1.5700073
ICICIGI,EQ,1339.8,1348.45,1322,1323.85,1323,1337.35,261939,349708516.8,29-Jan-20,13972,INE765G01017,26.449951
ICICIGOLD,EQ,35.65,36.7,35.65,36.34,36.3,36.57,26558,964788.94,29-Jan-20,671,INF109KC1NT3,1.0499992
ICICILIQ,EQ,999.95,1000,999.95,999.99,1000,999.99,36966,36965931.7,29-Jan-20,93,INF109KC1KT9,0.049987793
ICICILOVOL,EQ,93.85,93.91,93.06,93.75,93.76,92.9,216224,20187035.95,29-Jan-20,108,INF109KB10T8,0.8500061
ICICIM150,EQ,62.15,70,62.15,69.48,69.48,66.89,1166,79732.15,29-Jan-20,40,INF109KC1G82,7.8499985
ICICIMCAP,EQ,70.3,70.3,69,69.67,69.65,69.32,9062,632475.44,29-Jan-20,86,INF109KB1XT3,1.300003
ICICINF100,EQ,131.86,132.12,130.95,131.81,131.78,131.15,3078,404692.92,29-Jan-20,617,INF109KA1962,1.1699982
ICICINIFTY,EQ,127.2,128.54,122.2,127.98,127.7,127.32,37923,4858422.6,29-Jan-20,4002,INF109K012R6,6.3399963
ICICINV20,EQ,58.55,58.55,57.63,57.92,57.94,57.6,3552,205854.8,29-Jan-20,299,INF109KB1WY5,0.91999817
ICICINXT50,EQ,30.27,30.27,29.14,29.19,29.3,29.17,545170,15964008.38,29-Jan-20,180,INF109KC1NS5,1.1300011
ICICIPRULI,EQ,530.85,533.1,519.9,527,525.55,526.65,1328249,698995022.4,29-Jan-20,17401,INE726G01019,13.199951
ICICISENSX,EQ,441,443,437.89,437.9,437.9,437.65,112,49154.59,29-Jan-20,19,INF346A01034,5.1099854
ICIL,EQ,54.45,56,53.95,55.2,55.05,53.75,155571,8571852.25,29-Jan-20,1590,INE483B01026,2.0499992
ICRA,EQ,2966.15,2975,2880,2898.9,2883.2,2932.8,335,978165.7,29-Jan-20,198,INE725G01011,95.0
IDBI,EQ,34.85,35.6,34.4,34.55,34.55,34.7,700792,24374626.35,29-Jan-20,2376,INE008A01015,1.199997
IDBIGOLD,EQ,3736.35,3736.4,3694,3699.45,3705,3724,241,892122.8,29-Jan-20,23,INF397L01554,42.399902
IDEA,EQ,5.35,5.7,5.15,5.25,5.25,5.35,200137409,1080268455,29-Jan-20,146406,INE669E01016,0.5499997
IDFC,EQ,37.1,37.1,36.8,36.9,36.95,36.95,1682392,62210764.9,29-Jan-20,1931,INE043D01016,0.29999924
IDFCFIRSTB,EQ,43.4,44.65,43.4,44.05,44.35,43.3,28530084,1261433126,29-Jan-20,40136,INE092T01019,1.25
IDFCFIRSTB,N1,4975,4975,4970.9,4970.9,4970.9,4970,8,39783.6,29-Jan-20,2,INE092T08CC6,4.1000977
IDFCFIRSTB,N2,9925.05,9940,9925,9940,9940,10100,53,526725.1,29-Jan-20,4,INE092T08CD4,15.0
IDFCFIRSTB,N7,5200,5200,5200,5200,5200,5200,4,20800,29-Jan-20,1,INE092T08CI3,0.0
IDFCFIRSTB,NA,9731,9775,9731,9775,9775,9731,2,19506,29-Jan-20,2,INE092T08CL7,44.0
IDFCFIRSTB,NC,9334.01,9360,9334.01,9360,9360,9329.02,8,74776.04,29-Jan-20,2,INE092T08CN3,25.990234
IDFNIFTYET,EQ,128.95,129,122.1,129,129,128.5,61,7860.85,29-Jan-20,4,INF194KA1U07,6.9000015
IEX,EQ,170.75,171.85,166,166.7,167,169.9,213164,35945178.75,29-Jan-20,3688,INE022Q01020,5.850006
IFBAGRO,EQ,448.95,448.95,421,423.6,427.9,428.8,3981,1711994.4,29-Jan-20,295,INE076C01018,27.950012
IFBIND,EQ,661,664,618,622.6,620,662.35,86605,54756898.1,29-Jan-20,5424,INE559A01017,46.0
IFCI,EQ,6.45,6.5,6.4,6.4,6.45,6.4,641765,4138505.15,29-Jan-20,3989,INE039A01010,0.099999905
IFCI,NH,980.5,982,980,981.2,980.9,984,1191,1167777.45,29-Jan-20,17,INE039A07801,2.0
IFCI,NL,945,945.09,944,945,945,948.21,585,552826.7,29-Jan-20,30,INE039A07843,1.0900269
IFCI,NM,1475,1475,1475,1475,1475,1455,50,73750,29-Jan-20,4,INE039A07850,0.0
IFGLEXPOR,EQ,155.1,158,151.5,155.05,157,155.1,2683,413170.5,29-Jan-20,175,INE133Y01011,6.5
IGARASHI,EQ,331.9,331.9,315.05,316.4,316.5,317.25,98896,31608236.8,29-Jan-20,3565,INE188B01013,16.850006
IGL,EQ,514,515.55,506.55,511.6,510.2,514.75,2641641,1349286471,29-Jan-20,52565,INE203G01027,9.0
IGPL,EQ,175,179.4,170.1,171.7,170.35,180.5,40771,7124436.75,29-Jan-20,1891,INE204A01010,9.299988
IIFCL,N4,1281,1290,1280,1288,1288,1280.4,565,727556.3,29-Jan-20,10,INE787H07370,10.0
IIFL,EQ,166,172,165.4,170.6,170.5,164.05,792314,134658696.1,29-Jan-20,7070,INE530B01024,6.600006
IIFLFIN,ND,984.85,984.85,984.85,984.85,984.85,984.75,60,59091,29-Jan-20,1,INE866I07BZ1,0.0
IIFLFIN,NE,1088,1088,1088,1088,1088,1065.66,10,10880,29-Jan-20,2,INE866I07CB0,0.0
IIFLFIN,NF,989.9,995,989.9,993.71,995,988.63,365,362479.01,29-Jan-20,14,INE866I07CD6,5.0999756
IIFLFIN,NG,991.5,991.5,991.5,991.5,991.5,983.42,465,461047.5,29-Jan-20,3,INE866I07CF1,0.0
IIFLFIN,NI,990,990,990,990,990,990,20,19800,29-Jan-20,2,INE866I08295,0.0
IIFLFIN,NJ,1028.1,1040,1028.1,1038.49,1040,1030,362,375181.2,29-Jan-20,7,INE866I07CJ3,11.900024
IIFLFIN,NK,996,996,996,996,996,996,100,99600,29-Jan-20,1,INE866I07CK1,0.0
IIFLFIN,NL,998.1,998.1,998.1,998.1,998.1,1009.5,32,31939.2,29-Jan-20,1,INE866I07CL9,0.0
IIFLFIN,NN,931.1,931.1,931,931,931,979.9,24,22345,29-Jan-20,2,INE866I08303,0.099975586
IIFLSEC,EQ,52.05,54.5,50.55,52.15,54,53.2,708019,36869749.45,29-Jan-20,3609,INE489L01022,3.9500008
IIFLWAM,EQ,1300,1300,1272.95,1282.1,1280,1304.9,6058,7774859.3,29-Jan-20,320,INE466L01020,27.050049
IIHFL,N2,1010.45,1013,1010.45,1012.36,1013,1010.2,458,462816.9,29-Jan-20,7,INE477L08014,2.5499878
IIHFL,N3,1952,1952,1950,1950,1950,1944.27,45,87802.6,29-Jan-20,4,INE477L08022,2.0
IITL,EQ,62.5,62.5,61.05,61.05,61.05,63,601,37488.55,29-Jan-20,5,INE886A01014,1.4500008
IL&FSENGG,BZ,1.95,1.95,1.85,1.85,1.85,1.9,11235,21692.95,29-Jan-20,19,INE369I01014,0.100000024
IL&FSTRANS,BZ,1.85,1.85,1.75,1.75,1.85,1.8,49194,86579.3,29-Jan-20,65,INE975G01012,0.100000024
IMFA,EQ,222,226.6,212.15,216.5,216.15,219.45,25448,5516814.7,29-Jan-20,999,INE919H01018,14.450012
IMPAL,EQ,587.4,594,575,579.45,579.1,576.7,1054,613316.5,29-Jan-20,275,INE547E01014,19.0
IMPEXFERRO,BE,0.35,0.4,0.35,0.35,0.35,0.4,32920,11797,29-Jan-20,12,INE691G01015,0.050000012
INDBANK,EQ,8.95,8.95,8,8.1,8.15,8.7,58344,487450.4,29-Jan-20,219,INE841B01017,0.9499998
INDHOTEL,EQ,139.5,142.35,139.5,140.25,140,140.05,613973,86146556.85,29-Jan-20,12845,INE053A01029,2.850006
INDIACEM,EQ,87.25,88.3,86.1,86.35,86.45,86.5,1055773,91984432.55,29-Jan-20,5641,INE383A01012,2.2000046
INDIAGLYCO,EQ,288.9,301,286.4,292.45,292.5,286.8,216533,63743825.55,29-Jan-20,6691,INE560A01015,14.600006
INDIAMART,EQ,2350,2358.45,2320,2338.15,2339,2336.4,20585,48143327.8,29-Jan-20,2138,INE933S01016,38.44995
INDIANB,EQ,104.65,105.2,103.3,103.8,103.8,103.65,886814,92439641.95,29-Jan-20,7625,INE562A01011,1.8999939
INDIANCARD,EQ,122.5,122.5,122,122.5,122.5,125.95,254,31067,29-Jan-20,11,INE061A01014,0.5
INDIANHUME,EQ,236.5,236.6,230,231.65,233,233.1,33481,7794484.55,29-Jan-20,1478,INE323C01030,6.600006
INDIGO,EQ,1475,1480.35,1436.55,1462.1,1460.6,1453.75,1904809,2780600981,29-Jan-20,52311,INE646L01027,43.799927
INDIGRID,IV,94.5,94.85,94.17,94.4,94.4,94.49,287469,27182711.43,29-Jan-20,130,INE219X23014,0.6800003
INDLMETER,BE,22.05,22.05,22.05,22.05,22.05,23,15,330.75,29-Jan-20,1,INE065B01013,0.0
INDNIPPON,EQ,401.85,409.5,397.35,400.3,398.95,396.45,10298,4168700.15,29-Jan-20,329,INE092B01025,12.149994
INDOCO,EQ,224.8,235,220,232.2,232.35,223,94629,21697990.55,29-Jan-20,2885,INE873D01024,15.0
INDORAMA,EQ,23.75,24,23.6,23.85,23.95,23.85,7611,181896.2,29-Jan-20,58,INE156A01020,0.39999962
INDOSOLAR,BZ,0.8,0.8,0.75,0.8,0.8,0.8,105850,81820.7,29-Jan-20,60,INE866K01015,0.050000012
INDOSTAR,EQ,279,282.4,264.15,266.9,265,274.7,119297,32539219,29-Jan-20,1986,INE896L01010,18.25
INDOTECH,BE,116,116,113.05,113.05,113.05,113.05,1354,154029.75,29-Jan-20,13,INE332H01014,2.949997
INDOTHAI,EQ,24,24.9,24,24.45,24.2,24.3,6368,154739.9,29-Jan-20,116,INE337M01013,0.8999996
INDOWIND,BE,3.15,3.15,2.95,3,3.05,3.05,4500,13589.8,29-Jan-20,18,INE227G01018,0.20000005
INDRAMEDCO,EQ,45.9,50.7,45.15,48.55,48.4,44.65,2334909,114652241.3,29-Jan-20,13192,INE681B01017,5.549999
INDSWFTLAB,EQ,24.1,24.35,23.8,23.9,23.85,23.85,9971,239671.05,29-Jan-20,59,INE915B01019,0.55000114
INDSWFTLTD,EQ,3.4,3.65,3.4,3.4,3.4,3.55,5180,18247,29-Jan-20,166,INE788B01028,0.25
INDTERRAIN,EQ,71.9,76.4,67,67.8,67.4,70.1,17556,1234038.55,29-Jan-20,528,INE611L01021,9.400002
INDUSINDBK,EQ,1268.9,1276.7,1251,1258.25,1256.55,1254.75,3977924,5027249410,29-Jan-20,108515,INE095A01012,25.699951
INEOSSTYRO,EQ,765.05,804,765,793.65,790.15,773.6,14351,11392602.1,29-Jan-20,1197,INE189B01011,39.0
INFIBEAM,EQ,59.7,60.4,54.9,58.1,57.8,59.25,2406989,140705159.5,29-Jan-20,8242,INE483S01020,5.5
INFOBEAN,EQ,86.9,89.75,82.15,86.2,85.05,83.55,34760,3006304.45,29-Jan-20,378,INE344S01016,7.5999985
INFRABEES,EQ,345,345,345,345,345,342.7,28,9660,29-Jan-20,1,INF732E01268,0.0
INFRATEL,EQ,240.9,246.9,238.35,245.2,245.55,237.6,5089013,1239650180,29-Jan-20,51691,INE121J01017,8.549988
INFY,EQ,786.6,792.8,784.25,789.7,790,778,6832757,5383335132,29-Jan-20,83287,INE009A01021,8.549988
INGERRAND,EQ,667.15,678,663.95,666.6,664.25,667.15,21924,14706242.85,29-Jan-20,3264,INE177A01018,14.049988
INNOVANA,SM,103.5,103.5,102.3,102.3,102.3,107,2000,205800,29-Jan-20,2,INE403Y01018,1.199997
INOXLEISUR,EQ,408.7,408.7,404.1,405.85,405.1,405.1,95150,38599504.65,29-Jan-20,5896,INE312H01016,4.600006
INOXWIND,EQ,43.2,43.2,41.15,41.55,41.45,42.05,329802,13852065.55,29-Jan-20,2620,INE066P01011,2.0499992
INSECTICID,EQ,555.15,589,555.15,570.15,567.1,553.6,39756,22783370,29-Jan-20,2699,INE070I01018,33.849976
INSPIRISYS,EQ,37.85,39.95,37.3,39,39,38.35,693,26936.75,29-Jan-20,38,INE020G01017,2.6500015
INTEGRA,BE,0.65,0.65,0.55,0.55,0.55,0.6,5448,3384.65,29-Jan-20,22,INE418N01027,0.099999964
INTELLECT,EQ,171.45,173.45,170.5,172.1,171.8,170.35,144776,24913904.05,29-Jan-20,1731,INE306R01017,2.949997
INTENTECH,EQ,28.3,28.95,26.1,27.8,27.9,28.5,25432,708225.4,29-Jan-20,170,INE781A01025,2.8500004
INVENTURE,EQ,14.25,14.4,13.6,13.75,13.75,14.2,27502,383509.2,29-Jan-20,62,INE878H01016,0.79999924
IOB,EQ,10.65,10.85,10.45,10.45,10.5,10.6,1250955,13188499.7,29-Jan-20,1586,INE565A01014,0.40000057
IOC,EQ,118.8,119.95,117.8,118.3,118.45,117.9,21334647,2540054259,29-Jan-20,50737,INE242A01010,2.149994
IOLCP,EQ,190,192.7,185.3,186.75,186.75,188.55,227731,42830389.85,29-Jan-20,3587,INE485C01011,7.399994
IPCALAB,EQ,1250,1252.9,1223,1229.8,1225,1243.6,183377,225975242.7,29-Jan-20,9501,INE571A01020,29.900024
IRB,EQ,113.2,114.75,112,112.95,113.1,112.55,984592,111307184.7,29-Jan-20,8274,INE821I01014,2.75
IRBINVIT,IV,52.06,52.8,52.06,52.7,52.7,52.75,135000,7091650,29-Jan-20,35,INE183W23014,0.73999786
IRCON,EQ,459,495,459,484.75,483.3,455.55,1695997,817505526.1,29-Jan-20,37891,INE962Y01013,36.0
IRCTC,EQ,1072.5,1129.9,1063.5,1116.4,1128.5,1048.7,2878180,3149702082,29-Jan-20,80576,INE335Y01012,66.400024
IREDA,N5,1300,1300,1295,1295,1295,1295,130,168950,29-Jan-20,2,INE202E07138,5.0
IREDA,N6,1370,1370,1365,1365,1365,1375,355,485065,29-Jan-20,10,INE202E07153,5.0
IRFC,N1,1070,1070,1069,1069,1069,1073,1970,2107455,29-Jan-20,11,INE053F07520,1.0
IRFC,N2,1154,1157,1153.05,1153.47,1153.05,1154.08,2640,3045858.5,29-Jan-20,11,INE053F07538,3.9499512
IRFC,N8,1431.94,1431.94,1431.94,1431.94,1431.94,1250.1,10,14319.4,29-Jan-20,1,INE053F07660,0.0
IRFC,N9,1160.01,1160.01,1160.01,1160.01,1160.01,1159,5,5800.05,29-Jan-20,1,INE053F07678,0.0
IRFC,NA,1285,1285,1263.6,1271.01,1271.01,1285,667,853761.05,29-Jan-20,17,INE053F07686,21.400024
IRFC,NE,1307,1308,1307,1307.81,1308,1307.36,150,196172.5,29-Jan-20,6,INE053F07744,1.0
IRFC,NJ,1161,1161,1161,1161,1161,1147.55,2,2322,29-Jan-20,2,INE053F07835,0.0
IRFC,NK,1170.6,1172.01,1170.6,1172.01,1172.01,1198.99,185,216599.07,29-Jan-20,2,INE053F07843,1.4100342
IRFC,NO,1165,1165,1165,1165,1165,1165,20,23300,29-Jan-20,1,INE053F07900,0.0
ISEC,EQ,466.1,479.35,464,467.95,466,465.95,291596,137461750.3,29-Jan-20,13996,INE763G01038,15.350006
ISFT,EQ,81.4,82.95,81.4,82.95,82.95,79,2453,202681.6,29-Jan-20,140,INE566K01011,1.5499954
ISMTLTD,EQ,4.4,4.5,4.25,4.35,4.3,4.5,78875,342630.25,29-Jan-20,127,INE732F01019,0.25
ITC,EQ,231.5,237.65,231.15,236.65,237.3,230.75,20469708,4833759396,29-Jan-20,136048,INE154A01025,6.5
ITDC,EQ,300.6,303.4,296.5,297.9,297.35,297.7,59375,17783085.4,29-Jan-20,2191,INE353K01014,6.899994
ITDCEM,EQ,62.05,64.35,61.55,62,62.35,62.05,96993,6094701.1,29-Jan-20,1194,INE686A01026,2.7999992
ITI,EQ,83.8,88.5,82.45,87.75,87.65,83.15,2169665,185905536.8,29-Jan-20,16543,INE248A01017,6.050003
IVC,EQ,3.35,3.45,3.35,3.45,3.45,3.35,44939,153411.2,29-Jan-20,73,INE050B01023,0.10000014
IVP,EQ,52.3,53.25,51.55,51.65,51.65,53.05,160,8339.55,29-Jan-20,12,INE043C01018,1.7000008
IVZINNIFTY,EQ,1310.65,1310.65,1310.65,1310.65,1310.65,1290.35,4,5242.6,29-Jan-20,2,INF205K01DA9,0.0
IZMO,EQ,24.4,24.7,24,24,24,24.8,4492,108717.75,29-Jan-20,38,INE848A01014,0.70000076
J&KBANK,EQ,27.85,27.9,27.3,27.5,27.45,27.45,994245,27346436.85,29-Jan-20,3338,INE168A01041,0.6000004
JAGRAN,EQ,70,70.3,68.7,69.65,69.65,69.65,258875,18006924.5,29-Jan-20,2485,INE199G01027,1.6000061
JAGSNPHARM,EQ,29.5,29.5,27.8,28.1,28,28.35,6598,186675.25,29-Jan-20,294,INE048B01027,1.7000008
JAIBALAJI,EQ,26.1,31,26,27.8,28.7,26.5,12549,359658.65,29-Jan-20,83,INE091G01018,5.0
JAICORPLTD,EQ,110.05,113.8,110.05,112.15,112.5,109.25,2056243,230601842.5,29-Jan-20,22366,INE070D01027,3.75
JAKHARIA,SM,180,180,180,180,180,180,800,144000,29-Jan-20,1,INE00N401018,0.0
JALAN,SM,4.3,4.3,4.3,4.3,4.3,4.1,3000,12900,29-Jan-20,1,INE349X01015,0.0
JAMNAAUTO,EQ,44.5,44.5,43.55,43.75,43.55,43.9,211954,9339898.7,29-Jan-20,1744,INE039C01032,0.95000076
JASH,EQ,129.2,138,129.2,137.65,138,132.2,15091,2061214.4,29-Jan-20,207,INE039O01011,8.800003
JAYAGROGN,EQ,123.3,128,123.3,126.6,127.9,124.4,8649,1097955,29-Jan-20,177,INE785A01026,4.699997
JAYBARMARU,EQ,240.9,243.95,236,236.9,236,237.85,26630,6370673.3,29-Jan-20,1232,INE571B01028,7.949997
JAYNECOIND,EQ,3.85,4.15,3.8,3.9,3.9,4,14164,55917.6,29-Jan-20,36,INE854B01010,0.35000014
JAYSREETEA,EQ,54.1,54.7,52.6,53.15,52.95,53.55,30699,1650083.85,29-Jan-20,644,INE364A01020,2.1000023
JBCHEPHARM,EQ,501.95,518.5,493,494.75,494,500.1,138270,69900874.7,29-Jan-20,6087,INE572A01028,25.5
JBFIND,EQ,8.5,8.5,8.5,8.5,8.5,8.1,21515,182877.5,29-Jan-20,57,INE187A01017,0.0
JBMA,EQ,255.9,262,252.45,253.3,254.2,253.75,17896,4571484.5,29-Jan-20,750,INE927D01028,9.550003
JCHAC,EQ,2341.2,2394,2325,2373.2,2389.75,2350,4297,10159237.7,29-Jan-20,967,INE782A01015,69.0
JETAIRWAYS,BZ,35.85,35.85,32.7,32.7,32.7,34.4,174870,5946755.25,29-Jan-20,923,INE802G01018,3.1499977
JHS,EQ,15.35,15.4,14.75,14.9,14.8,14.9,25571,384839.95,29-Jan-20,234,INE544H01014,0.6499996
JIKIND,BE,0.3,0.35,0.25,0.3,0.3,0.3,4879,1459.25,29-Jan-20,11,INE026B01049,0.099999994
JINDALPHOT,EQ,13.75,14.5,13.15,13.8,13.8,14.15,9327,128739.15,29-Jan-20,86,INE796G01012,1.3500004
JINDALPOLY,EQ,249.15,256,245.35,247.45,246,247.25,10334,2582728.05,29-Jan-20,1996,INE197D01010,10.649994
JINDALSAW,EQ,93.7,95.95,93.35,95.4,95.2,93.15,817290,77534246.15,29-Jan-20,8455,INE324A01024,2.5999985
JINDALSTEL,EQ,178.95,181,170.6,174.95,175.5,175.5,23683887,4175184564,29-Jan-20,105029,INE749A01030,10.399994
JINDCOT,BE,1.75,1.8,1.7,1.7,1.7,1.75,3276,5632.45,29-Jan-20,8,INE904J01016,0.099999905
JINDRILL,EQ,114.55,119.8,112.4,115.5,115.15,114.45,146130,16866683.5,29-Jan-20,2809,INE742C01031,7.4000015
JINDWORLD,EQ,61.9,64.35,60,63.15,63.4,61.05,201313,12637526.85,29-Jan-20,1660,INE247D01039,4.3499985
JISLDVREQS,EQ,7.8,8,7.6,7.7,7.65,7.8,80490,621204.45,29-Jan-20,129,IN9175A01010,0.4000001
JISLJALEQS,EQ,8.15,8.15,7.7,7.7,7.7,8.05,6720545,52220474.2,29-Jan-20,5384,INE175A01038,0.4499998
JITFINFRA,BE,9,9.8,9,9.55,9.35,9.45,1451,13389.45,29-Jan-20,13,INE863T01013,0.8000002
JIYAECO,EQ,25.55,25.55,23.6,23.6,23.6,24.8,305235,7281093.4,29-Jan-20,498,INE023S01016,1.9499989
JKCEMENT,EQ,1400,1409.05,1375,1402,1390,1389.45,45445,63254507.5,29-Jan-20,3625,INE823G01014,34.05005
JKIL,EQ,155,156.95,154,154.35,154.8,154.65,193302,29941738.95,29-Jan-20,4309,INE576I01022,2.949997
JKLAKSHMI,EQ,385,388,366.25,370.3,367.9,373.3,802406,301682042.7,29-Jan-20,17189,INE786A01032,21.75
JKPAPER,EQ,131.8,134,131.5,132.95,133,130.75,870098,115887889,29-Jan-20,8298,INE789E01012,2.5
JKTYRE,EQ,83.05,84.4,82.25,83.95,84.05,82.9,1070191,89128368.35,29-Jan-20,7566,INE573A01042,2.1500015
JMA,EQ,28,28,27,27.1,27.5,27.1,358,9792.85,29-Jan-20,14,INE412C01023,1.0
JMCPROJECT,EQ,98.8,99.7,98.15,99.25,98.5,98.05,94633,9370280.6,29-Jan-20,985,INE890A01024,1.5499954
JMFINANCIL,EQ,106.7,106.7,102.65,103.4,102.7,105.6,400179,41634353.05,29-Jan-20,8071,INE780C01023,4.0499954
JMTAUTOLTD,EQ,1.3,1.35,1.3,1.35,1.35,1.35,53893,70365.7,29-Jan-20,40,INE988E01036,0.05000007
JOCIL,EQ,123.05,125.8,121.55,122.95,122.95,122.65,655,80187.3,29-Jan-20,34,INE839G01010,4.25
JPASSOCIAT,EQ,2,2.05,2,2,2.05,2.05,2221076,4476497.25,29-Jan-20,766,INE455F01025,0.049999952
JPINFRATEC,EQ,1.2,1.25,1.2,1.2,1.25,1.25,1468201,1769288.1,29-Jan-20,526,INE099J01015,0.049999952
JPOLYINVST,EQ,14,14.6,14,14.55,14.55,13.95,1903,26992.55,29-Jan-20,5,INE147P01019,0.6000004
JPPOWER,EQ,2.1,2.1,2.05,2.1,2.1,2,1100342,2310120.4,29-Jan-20,276,INE351F01018,0.049999952
JSL,EQ,42.8,43.9,42.65,43.2,43.1,42.5,525314,22694364.1,29-Jan-20,1983,INE220G01021,1.25
JSLHISAR,EQ,77.6,78.45,76.55,77,76.9,77.3,155343,12056002.6,29-Jan-20,2125,INE455T01018,1.8999939
JSWENERGY,EQ,67.15,67.9,65.7,66.1,66.1,66.95,731551,48954823.1,29-Jan-20,2805,INE121E01018,2.2000046
JSWHL,EQ,2349.95,2499.9,2346.65,2466,2480,2380.8,1170,2872911.75,29-Jan-20,365,INE824G01012,153.25
JSWSTEEL,EQ,259,264.6,258.3,261.25,261.25,255.25,7832991,2052737701,29-Jan-20,50428,INE019A01038,6.3000183
JSWSTEEL,P2,1.25,1.25,1.2,1.2,1.2,1.25,34408,42744.15,29-Jan-20,35,INE019A04024,0.049999952
JTEKTINDIA,EQ,87.65,88.2,85.85,86.95,86.75,85.55,38434,3331478.85,29-Jan-20,493,INE643A01035,2.3499985
